fecha,cod_ine,municipio_distrito,casos_confirmados_ultimos_14dias,tasa_incidencia_acumulada_ultimos_14dias,casos_confirmados_totales,tasa_incidencia_acumulada_total
2020/04/10,28179,Villar del Olmo,,199,,"298,51"
2020/04/10,28068,Guadarrama,50,"316,5",82,"519,05"
2020/04/10,28133,San Martín de Valdeiglesias,16,"187,6",47,"551,06"
2020/04/10,28152,Torrelodones,55,"212,08",101,"389,45"
2020/04/10,28022,Boadilla del Monte,72,"136,27",186,"352,03"
2020/04/10,28150,Torrejón de Velasco,6,"151,86",15,"379,65"
2020/04/10,28178,Villanueva de Perales,,"414,94",,"414,94"
2020/04/10,28146,Tielmes,7,"310,7",28,"1242,79"
2020/04/10,28134,San Sebastián de los Reyes,185,"201,65",309,"336,82"
2020/04/10,28067,Guadalix de la Sierra,11,"184,41",25,"419,11"
2020/04/10,28073,Humanes de Madrid,31,"150,43",77,"373,64"
2020/04/10,28052,Chinchón,13,"251,89",22,"426,27"
2020/04/10,28031,Cadalso de los Vidrios,,"32,86",,"164,31"
2020/04/10,28072,Hoyo de Manzanares,10,"130,53",19,"248,01"
2020/04/10,28149,Torrejón de la Calzada,7,"81,2",20,"231,99"
2020/04/10,28055,Estremera,,"164,74",,"247,12"
2020/04/10,28048,Corpa,,"239,81",6,"1438,85"
2020/04/10,28083,Meco,29,"207,41",112,"801,03"
2020/04/10,28078,Madarcos,,0,,0
2020/04/10,28183,Zarzalejo,,"186,68",,"248,91"
2020/04/10,28014,Arganda del Rey,126,"217,45",262,"452,16"
2020/04/10,28046,Collado Mediano,8,"121,71",12,"182,57"
2020/04/10,28053,Daganzo de Arriba,13,"119,99",36,"332,29"
2020/04/10,28082,Manzanares El Real,15,"173,05",24,"276,88"
2020/04/10,28027,Buitrago del Lozoya,,"176,6",11,"485,65"
2020/04/10,28157,Valdelaguna,,"121,36",,"121,36"
2020/04/10,28163,Valdepiélagos,,0,,0
2020/04/10,28036,Casarrubuelos,,"146,71",9,"264,08"
2020/04/10,28085,Miraflores de la Sierra,11,"199,35",27,"489,31"
2020/04/10,28104,Paracuellos de Jarama,31,"134,73",59,"256,42"
2020/04/10,28168,El Vellón,,"281,69",11,"774,65"
2020/04/10,28076,Lozoya,,0,,"236,97"
2020/04/10,28047,Collado Villalba,127,"183,33",251,"362,32"
2020/04/10,28044,Colmenarejo,9,"111,26",21,"259,61"
2020/04/10,28182,Villavieja del Lozoya,,0,,0
2020/04/10,28117,Prádena del Rincón,,0,,0
2020/04/10,28030,La Cabrera,,"164,96",8,"263,94"
2020/04/10,28141,Sevilla la Nueva,17,"170,87",28,"281,44"
2020/04/10,28001,La Acebeda,,0,,0
2020/04/10,28121,Redueña,,0,,"584,8"
2020/04/10,28124,Robledillo de la Jara,,"1851,85",,"1851,85"
2020/04/10,28138,La Serna del Monte,,0,,0
2020/04/10,28043,Colmenar de Oreja,8,"111,16",19,264
2020/04/10,28128,Rozas de Puerto Real,,"255,1",,"255,1"
2020/04/10,28158,Valdemanco,,0,,0
2020/04/10,28026,Brunete,9,"79,7",48,"425,08"
2020/04/10,28147,Titulcia,,"201,21",,"503,02"
2020/04/10,28171,Villa del Prado,25,"378,96",43,"651,81"
2020/04/10,28901,Lozoyuela-Navas-Sieteiglesias,,"261,55",,"261,55"
2020/04/10,28119,Quijorna,,"254,71",12,"611,31"
2020/04/10,28161,Valdemoro,83,"108,64",539,"705,52"
2020/04/10,28903,Tres Cantos,143,"297,61",240,"499,48"
2020/04/10,28151,Torrelaguna,9,"177,87",12,"237,15"
2020/04/10,28123,Rivas-Vaciamadrid,193,"224,08",433,"502,72"
2020/04/10,28016,El Atazar,,0,,0
2020/04/10,28108,Pedrezuela,9,"162,63",15,"271,05"
2020/04/10,28135,Santa María de la Alameda,,"105,71",,"105,71"
2020/04/10,28071,Horcajuelo de la Sierra,,0,,0
2020/04/10,28015,Arroyomolinos,62,"237,65",120,"459,96"
2020/04/10,28090,Moralzarzal,30,"230,38",51,"391,64"
2020/04/10,28034,Canencia,,271,,271
2020/04/10,28180,Villarejo de Salvanés,14,"183,7",32,"419,89"
2020/04/10,28140,Serranillos del Valle,7,"184,26",21,"552,78"
2020/04/10,28181,Villaviciosa de Odón,46,"165,83",141,"508,29"
2020/04/10,28032,Camarma de Esteruelas,8,"112,41",35,"491,78"
2020/04/10,28125,Robledo de Chavela,7,"185,68",10,"265,25"
2020/04/10,28107,Patones,,"436,68",,"655,02"
2020/04/10,28095,Navalagamella,,"44,44",,"222,22"
2020/04/10,28120,Rascafría,,"203,67",,"339,44"
2020/04/10,28023,El Boalo,13,"205,53",22,"347,83"
2020/04/10,28080,Majadahonda,114,"146,21",330,"423,25"
2020/04/10,28017,Batres,,"224,72",8,"1797,75"
2020/04/10,28006,Alcobendas,238,"196,35",448,"369,59"
2020/04/10,28005,Alcalá de Henares,507,"242,53",1987,"950,51"
2020/04/10,28045,Colmenar Viejo,142,"281,73",228,"452,35"
2020/04/10,28130,San Fernando de Henares,128,"304,57",287,"682,89"
2020/04/10,28172,Villalbilla,14,"125,28",78,"697,99"
2020/04/10,28054,El Escorial,15,"90,24",42,"252,66"
2020/04/10,28042,Colmenar del Arroyo,,0,,"259,24"
2020/04/10,28148,Torrejón de Ardoz,195,"141,01",792,"572,71"
2020/04/10,28114,Piñuécar-Gandullas,,0,,0
2020/04/10,28025,Brea de Tajo,,"272,11",,"408,16"
2020/04/10,28086,El Molar,16,"166,77",23,"239,73"
2020/04/10,28019,Belmonte de Tajo,,0,,"144,61"
2020/04/10,28154,Torres de la Alameda,20,"242,72",56,"679,61"
2020/04/10,28143,Somosierra,,"1612,9",,"1612,9"
2020/04/10,28010,Alpedrete,29,"200,93",71,"491,93"
2020/04/10,28102,Orusco de Tajuña,11,"996,38",16,"1449,28"
2020/04/10,28069,La Hiruela,,"9090,91",,"9090,91"
2020/04/10,28039,Cervera de Buitrago,,"925,93",,"925,93"
2020/04/10,28065,Getafe,376,"196,45",821,"428,95"
2020/04/10,28122,Ribatejada,,0,,"227,79"
2020/04/10,28170,Villaconejos,,"22,54",8,"180,34"
2020/04/10,28164,Valdetorres de Jarama,,"125,72",11,"276,59"
2020/04/09,07903,Madrid-Retiro,474,"426,36",1033,"929,17"
2020/04/09,07904,Madrid-Salamanca,515,"327,31",1103,"701,03"
2020/04/09,07901,Madrid-Centro,394,"277,02",740,"520,29"
2020/04/09,07902,Madrid-Arganzuela,585,"327,91",1092,"612,1"
2020/04/09,07905,Madrid-Chamartín,516,"351,3",1079,"734,59"
2020/04/09,07906,Madrid-Tetuán,759,"464,28",1490,"911,44"
2020/04/09,07907,Madrid-Chamberí,504,"339,44",927,"624,32"
2020/04/09,07908,Madrid-Fuencarral-El Pardo,1071,"476,98",2019,"899,17"
2020/04/09,07909,Madrid-Moncloa-Aravaca,424,"334,16",803,"632,86"
2020/04/09,07910,Madrid-Latina,942,"377,45",1745,"699,2"
2020/04/09,07911,Madrid-Carabanchel,769,"312,07",1690,"685,83"
2020/04/09,07912,Madrid-Usera,452,"304,48",973,"655,43"
2020/04/09,07913,Madrid-Puente de Vallecas,1115,436,2243,"877,08"
2020/04/09,07920,Madrid-San Blas-Canillejas,500,"360,04",1004,"722,95"
2020/04/09,07921,Madrid-Barajas,152,"288,53",305,"578,96"
2020/04/09,07914,Madrid-Moratalaz,506,"519,64",958,"983,82"
2020/04/09,07915,Madrid-Ciudad Lineal,776,"293,21",1507,"569,42"
2020/04/09,07916,Madrid-Hortaleza,638,"301,98",1241,"587,39"
2020/04/09,07917,Madrid-Villaverde,404,"254,02",992,"623,73"
2020/04/09,07918,Madrid-Villa de Vallecas,406,"380,76",964,"904,07"
2020/04/09,07919,Madrid-Vicálvaro,289,"402,01",595,"827,68"
2020/04/09,28115,Pozuelo de Alarcón,155,"175,54",428,"484,71"
2020/04/09,28007,Alcorcón,695,"397,5",1146,"655,45"
2020/04/09,28096,Navalcarnero,57,"201,92",109,"386,13"
2020/04/09,28129,San Agustín del Guadalix,20,"137,33",32,"219,73"
2020/04/09,28127,Las Rozas de Madrid,259,"270,22",464,"484,1"
2020/04/09,28089,Moraleja de Enmedio,,"74,68",16,"298,73"
2020/04/09,28155,Valdaracete,,"658,98",,"823,72"
2020/04/09,28116,Pozuelo del Rey,,0,,"202,02"
2020/04/09,28118,Puebla de la Sierra,,0,,0
2020/04/09,28110,Perales de Tajuña,,"107,44",6,"161,16"
2020/04/09,28160,Valdemorillo,15,"123,75",24,198
2020/04/09,28094,Navalafuente,,"251,89",,"377,83"
2020/04/09,28167,Velilla de San Antonio,27,"216,12",50,"400,22"
2020/04/09,28176,Villanueva de la Cañada,27,"110,73",65,"266,57"
2020/04/09,28177,Villanueva del Pardillo,14,"82,89",58,"343,42"
2020/04/09,28100,Nuevo Baztán,6,"90,27",22,"330,98"
2020/04/09,28175,Villamantilla,,"118,48",7,"829,38"
2020/04/09,28174,Villamanta,,"234,63",6,"281,56"
2020/04/09,28029,Cabanillas de la Sierra,,"518,13",8,"1381,69"
2020/04/09,28037,Cenicientos,,"101,99",14,"713,92"
2020/04/09,28902,Puentes Viejas,,0,,"218,82"
2020/04/09,28013,Aranjuez,161,"253,82",336,"529,71"
2020/04/09,28038,Cercedilla,27,"360,63",58,"774,68"
2020/04/09,28136,Santorcaz,,"176,68",7,"1236,75"
2020/04/09,28049,Coslada,307,"347,27",607,"686,63"
2020/04/09,28091,Morata de Tajuña,20,"257,5",76,"978,5"
2020/04/09,28126,Robregordo,,0,,0
2020/04/09,28097,Navarredonda y San Mamés,,0,,"1204,82"
2020/04/09,28169,Venturada,,"70,82",,"70,82"
2020/04/09,28093,Navacerrada,,"179,34",9,"322,81"
2020/04/09,28088,Montejo de la Sierra,,"279,33",,"279,33"
2020/04/09,28057,Fresno de Torote,7,"582,85",13,"1082,43"
2020/04/09,28112,Pinilla del Valle,,0,,0
2020/04/09,28159,Valdemaqueda,,"233,92",,"350,88"
2020/04/09,28099,Navas del Rey,6,"203,8",41,"1392,66"
2020/04/09,28101,Olmeda de las Fuentes,,0,,"1244,81"
2020/04/09,28028,Bustarviejo,,"168,82",,"225,1"
2020/04/09,28018,Becerril de la Sierra,11,"190,58",19,"329,18"
2020/04/09,28058,Fuenlabrada,450,"220,57",1095,"536,73"
2020/04/09,28062,Garganta de los Montes,,0,,"364,96"
2020/04/09,28113,Pinto,54,"101,6",157,"295,38"
2020/04/09,28003,Alameda del Valle,,0,,0
2020/04/09,28020,Berzosa del Lozoya,,"657,89",,"657,89"
2020/04/09,28137,Los Santos de la Humosa,,"178,68",17,"1012,51"
2020/04/09,28004,El Álamo,11,"111,41",26,"263,34"
2020/04/09,28109,Pelayos de la Presa,,"187,62",15,"562,85"
2020/04/09,28061,Galapagar,58,"174,86",122,"367,8"
2020/04/09,28066,Griñón,32,"277,15",56,"485,02"
2020/04/09,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"1027,4"
2020/04/09,28008,Aldea del Fresno,15,"497,35",28,"928,38"
2020/04/09,28035,Carabaña,,"286,04",10,"572,08"
2020/04/09,28145,Talamanca de Jarama,13,"415,07",18,"574,71"
2020/04/09,28051,Chapinería,,"131,12",6,"262,24"
2020/04/09,28040,Ciempozuelos,44,"171,43",137,"533,78"
2020/04/09,28002,Ajalvir,,"84,28",7,"147,49"
2020/04/09,28131,San Lorenzo de El Escorial,27,"152,41",59,"333,05"
2020/04/09,28064,Gascones,,0,,0
2020/04/09,28132,San Martín de la Vega,18,"88,39",56,"274,98"
2020/04/09,28092,Móstoles,736,"336,77",1313,"600,79"
2020/04/09,28074,Leganés,1272,"645,99",2236,"1135,56"
2020/04/09,28024,Braojos,,"621,12",,"1242,24"
2020/04/09,28050,Cubas de la Sagra,8,"144,27",16,"288,55"
2020/04/09,28009,Algete,56,"252,2",73,"328,75"
2020/04/09,28084,Mejorada del Campo,73,"297,89",140,"571,29"
2020/04/09,28075,Loeches,29,"418,41",45,"649,26"
2020/04/09,28106,Parla,275,"201,16",560,"409,64"
2020/04/09,28060,Fuentidueña de Tajo,,"151,29",15,"756,43"
2020/04/09,28011,Ambite,,"601,2",,1002
2020/04/09,28153,Torremocha de Jarama,,"498,13",8,"996,26"
2020/04/09,28012,Anchuelo,,"130,89",6,"785,34"
2020/04/09,28087,Los Molinos,18,"449,21",35,"873,47"
2020/04/09,28144,Soto del Real,30,"306,25",49,"500,2"
2020/04/09,28166,Valverde de Alcalá,,"1127,82",6,"2255,64"
2020/04/09,28059,Fuente el Saz de Jarama,12,"140,52",17,"199,06"
2020/04/09,28070,Horcajo de la Sierra-Aoslos,,"1470,59",,"4411,76"
2020/04/09,28162,Valdeolmos-Alalpardo,,"110,7",8,"295,2"
2020/04/09,28033,Campo Real,14,"232,4",19,"315,41"
2020/04/09,28156,Valdeavero,,"189,93",7,"664,77"
2020/04/09,28173,Villamanrique de Tajo,,0,,"293,69"
2020/04/09,28041,Cobeña,14,"187,74",28,"375,49"
2020/04/09,28056,Fresnedillas de la Oliva,,"73,53",,"220,59"
2020/04/09,28165,Valdilecha,8,"313,6",11,"431,2"
2020/04/09,28021,El Berrueco,7,"1090,34",7,"1090,34"
2020/04/09,28111,Pezuela de las Torres,,"192,31",,"384,62"
2020/04/09,28179,Villar del Olmo,,199,,"298,51"
2020/04/09,28068,Guadarrama,45,"284,85",76,"481,07"
2020/04/09,28133,San Martín de Valdeiglesias,21,"246,22",46,"539,34"
2020/04/09,28152,Torrelodones,59,"227,5",100,"385,59"
2020/04/09,28022,Boadilla del Monte,78,"147,62",185,"350,13"
2020/04/09,28150,Torrejón de Velasco,6,"151,86",15,"379,65"
2020/04/09,28178,Villanueva de Perales,,"414,94",,"414,94"
2020/04/09,28146,Tielmes,24,"1065,25",28,"1242,79"
2020/04/09,28134,San Sebastián de los Reyes,212,"231,09",303,"330,28"
2020/04/09,28067,Guadalix de la Sierra,14,"234,7",25,"419,11"
2020/04/09,28073,Humanes de Madrid,33,"160,13",74,"359,08"
2020/04/09,28052,Chinchón,10,"193,76",19,"368,15"
2020/04/09,28031,Cadalso de los Vidrios,,"65,72",,"164,31"
2020/04/09,28072,Hoyo de Manzanares,10,"130,53",19,"248,01"
2020/04/09,28149,Torrejón de la Calzada,8,"92,8",20,"231,99"
2020/04/09,28055,Estremera,,"164,74",,"247,12"
2020/04/09,28048,Corpa,,"479,62",6,"1438,85"
2020/04/09,28083,Meco,35,"250,32",111,"793,88"
2020/04/09,28078,Madarcos,,0,,0
2020/04/09,28183,Zarzalejo,,"124,46",,"186,68"
2020/04/09,28014,Arganda del Rey,153,"264,05",260,"448,71"
2020/04/09,28046,Collado Mediano,8,"121,71",11,"167,35"
2020/04/09,28053,Daganzo de Arriba,16,"147,68",35,"323,06"
2020/04/09,28082,Manzanares El Real,16,"184,59",23,"265,34"
2020/04/09,28027,Buitrago del Lozoya,,"176,6",11,"485,65"
2020/04/09,28157,Valdelaguna,,"121,36",,"121,36"
2020/04/09,28163,Valdepiélagos,,0,,0
2020/04/09,28036,Casarrubuelos,,"146,71",9,"264,08"
2020/04/09,28085,Miraflores de la Sierra,11,"199,35",25,"453,06"
2020/04/09,28104,Paracuellos de Jarama,38,"165,15",59,"256,42"
2020/04/09,28168,El Vellón,,"352,11",11,"774,65"
2020/04/09,28076,Lozoya,,0,,"236,97"
2020/04/09,28047,Collado Villalba,133,"191,99",235,"339,23"
2020/04/09,28044,Colmenarejo,7,"86,54",19,"234,89"
2020/04/09,28182,Villavieja del Lozoya,,0,,0
2020/04/09,28117,Prádena del Rincón,,0,,0
2020/04/09,28030,La Cabrera,6,"197,95",8,"263,94"
2020/04/09,28141,Sevilla la Nueva,15,"150,77",25,"251,28"
2020/04/09,28001,La Acebeda,,0,,0
2020/04/09,28121,Redueña,,0,,"584,8"
2020/04/09,28124,Robledillo de la Jara,,"1851,85",,"1851,85"
2020/04/09,28138,La Serna del Monte,,0,,0
2020/04/09,28043,Colmenar de Oreja,9,"125,05",18,"250,1"
2020/04/09,28128,Rozas de Puerto Real,,0,,0
2020/04/09,28158,Valdemanco,,0,,0
2020/04/09,28026,Brunete,8,"70,85",46,"407,37"
2020/04/09,28147,Titulcia,,"301,81",,"503,02"
2020/04/09,28171,Villa del Prado,34,"515,39",42,"636,65"
2020/04/09,28901,Lozoyuela-Navas-Sieteiglesias,,"261,55",,"261,55"
2020/04/09,28119,Quijorna,6,"305,65",12,"611,31"
2020/04/09,28161,Valdemoro,82,"107,33",528,"691,12"
2020/04/09,28903,Tres Cantos,149,"310,09",235,"489,07"
2020/04/09,28151,Torrelaguna,9,"177,87",12,"237,15"
2020/04/09,28123,Rivas-Vaciamadrid,241,"279,81",427,"495,76"
2020/04/09,28016,El Atazar,,0,,0
2020/04/09,28108,Pedrezuela,9,"162,63",14,"252,98"
2020/04/09,28135,Santa María de la Alameda,,0,,0
2020/04/09,28071,Horcajuelo de la Sierra,,0,,0
2020/04/09,28015,Arroyomolinos,65,"249,15",110,"421,63"
2020/04/09,28090,Moralzarzal,35,"268,78",48,"368,61"
2020/04/09,28034,Canencia,,271,,271
2020/04/09,28180,Villarejo de Salvanés,15,"196,82",31,"406,77"
2020/04/09,28140,Serranillos del Valle,8,"210,58",21,"552,78"
2020/04/09,28181,Villaviciosa de Odón,66,"237,92",134,"483,06"
2020/04/09,28032,Camarma de Esteruelas,12,"168,61",35,"491,78"
2020/04/09,28125,Robledo de Chavela,7,"185,68",10,"265,25"
2020/04/09,28107,Patones,,"436,68",,"655,02"
2020/04/09,28095,Navalagamella,,"44,44",,"222,22"
2020/04/09,28120,Rascafría,,"271,55",,"339,44"
2020/04/09,28023,El Boalo,15,"237,15",22,"347,83"
2020/04/09,28080,Majadahonda,128,"164,17",331,"424,53"
2020/04/09,28017,Batres,,"224,72",8,"1797,75"
2020/04/09,28006,Alcobendas,265,"218,62",438,"361,34"
2020/04/09,28005,Alcalá de Henares,655,"313,33",1966,"940,46"
2020/04/09,28045,Colmenar Viejo,146,"289,67",223,"442,43"
2020/04/09,28130,San Fernando de Henares,148,"352,15",284,"675,76"
2020/04/09,28172,Villalbilla,20,"178,97",76,"680,09"
2020/04/09,28054,El Escorial,18,"108,28",42,"252,66"
2020/04/09,28042,Colmenar del Arroyo,,0,,"259,24"
2020/04/09,28148,Torrejón de Ardoz,278,"201,03",775,"560,42"
2020/04/09,28114,Piñuécar-Gandullas,,0,,0
2020/04/09,28025,Brea de Tajo,,"272,11",,"408,16"
2020/04/09,28086,El Molar,16,"166,77",23,"239,73"
2020/04/09,28019,Belmonte de Tajo,,0,,"144,61"
2020/04/09,28154,Torres de la Alameda,23,"279,13",56,"679,61"
2020/04/09,28143,Somosierra,,"1612,9",,"1612,9"
2020/04/09,28010,Alpedrete,35,"242,5",71,"491,93"
2020/04/09,28102,Orusco de Tajuña,12,"1086,96",16,"1449,28"
2020/04/09,28069,La Hiruela,,"9090,91",,"9090,91"
2020/04/09,28039,Cervera de Buitrago,,"925,93",,"925,93"
2020/04/09,28065,Getafe,367,"191,75",778,"406,48"
2020/04/09,28122,Ribatejada,,"227,79",,"227,79"
2020/04/09,28170,Villaconejos,,"22,54",8,"180,34"
2020/04/09,28164,Valdetorres de Jarama,,"125,72",11,"276,59"
2020/04/08,07903,Madrid-Retiro,496,"446,15",983,"884,2"
2020/04/08,07904,Madrid-Salamanca,556,"353,37",1076,"683,86"
2020/04/08,07901,Madrid-Centro,408,"286,86",708,"497,79"
2020/04/08,07902,Madrid-Arganzuela,643,"360,42",1066,"597,53"
2020/04/08,07905,Madrid-Chamartín,575,"391,46",1058,"720,29"
2020/04/08,07906,Madrid-Tetuán,832,"508,94",1450,"886,97"
2020/04/08,07907,Madrid-Chamberí,593,"399,38",902,"607,48"
2020/04/08,07908,Madrid-Fuencarral-El Pardo,1157,"515,28",1962,"873,79"
2020/04/08,07909,Madrid-Moncloa-Aravaca,440,"346,77",771,"607,64"
2020/04/08,07910,Madrid-Latina,1088,"435,95",1685,"675,16"
2020/04/08,07911,Madrid-Carabanchel,889,"360,77",1635,"663,51"
2020/04/08,07912,Madrid-Usera,535,"360,39",954,"642,63"
2020/04/08,07913,Madrid-Puente de Vallecas,1230,"480,97",2175,"850,49"
2020/04/08,07920,Madrid-San Blas-Canillejas,559,"402,52",988,"711,43"
2020/04/08,07921,Madrid-Barajas,168,"318,9",303,"575,16"
2020/04/08,07914,Madrid-Moratalaz,540,"554,55",930,"955,06"
2020/04/08,07915,Madrid-Ciudad Lineal,816,"308,32",1454,"549,39"
2020/04/08,07916,Madrid-Hortaleza,689,"326,12",1203,"569,4"
2020/04/08,07917,Madrid-Villaverde,490,"308,09",963,"605,5"
2020/04/08,07918,Madrid-Villa de Vallecas,476,"446,41",955,"895,63"
2020/04/08,07919,Madrid-Vicálvaro,305,"424,27",579,"805,42"
2020/04/08,28115,Pozuelo de Alarcón,159,"180,07",414,"468,86"
2020/04/08,28007,Alcorcón,723,"413,52",1091,624
2020/04/08,28096,Navalcarnero,57,"201,92",107,"379,04"
2020/04/08,28129,San Agustín del Guadalix,19,"130,47",30,206
2020/04/08,28127,Las Rozas de Madrid,270,"281,7",459,"478,88"
2020/04/08,28089,Moraleja de Enmedio,6,"112,02",16,"298,73"
2020/04/08,28155,Valdaracete,,"658,98",,"658,98"
2020/04/08,28116,Pozuelo del Rey,,0,,"202,02"
2020/04/08,28118,Puebla de la Sierra,,0,,0
2020/04/08,28110,Perales de Tajuña,,"107,44",6,"161,16"
2020/04/08,28160,Valdemorillo,16,132,22,"181,5"
2020/04/08,28094,Navalafuente,,"251,89",,"377,83"
2020/04/08,28167,Velilla de San Antonio,25,"200,11",45,"360,2"
2020/04/08,28176,Villanueva de la Cañada,30,"123,03",62,"254,27"
2020/04/08,28177,Villanueva del Pardillo,11,"65,13",55,"325,66"
2020/04/08,28100,Nuevo Baztán,7,"105,31",22,"330,98"
2020/04/08,28175,Villamantilla,,"118,48",7,"829,38"
2020/04/08,28174,Villamanta,,"187,71",,"234,63"
2020/04/08,28029,Cabanillas de la Sierra,,"518,13",8,"1381,69"
2020/04/08,28037,Cenicientos,,"50,99",13,"662,93"
2020/04/08,28902,Puentes Viejas,,0,,"218,82"
2020/04/08,28013,Aranjuez,187,"294,81",329,"518,67"
2020/04/08,28038,Cercedilla,22,"293,84",47,"627,75"
2020/04/08,28136,Santorcaz,,"176,68",7,"1236,75"
2020/04/08,28049,Coslada,302,"341,62",575,"650,43"
2020/04/08,28091,Morata de Tajuña,24,309,76,"978,5"
2020/04/08,28126,Robregordo,,0,,0
2020/04/08,28097,Navarredonda y San Mamés,,0,,"1204,82"
2020/04/08,28169,Venturada,,"70,82",,"70,82"
2020/04/08,28093,Navacerrada,7,"251,08",9,"322,81"
2020/04/08,28088,Montejo de la Sierra,,"279,33",,"279,33"
2020/04/08,28057,Fresno de Torote,7,"582,85",13,"1082,43"
2020/04/08,28112,Pinilla del Valle,,0,,0
2020/04/08,28159,Valdemaqueda,,"116,96",,"233,92"
2020/04/08,28099,Navas del Rey,6,"203,8",41,"1392,66"
2020/04/08,28101,Olmeda de las Fuentes,,"414,94",,"1244,81"
2020/04/08,28028,Bustarviejo,,"225,1",,"225,1"
2020/04/08,28018,Becerril de la Sierra,9,"155,93",17,"294,53"
2020/04/08,28058,Fuenlabrada,516,"252,92",1067,523
2020/04/08,28062,Garganta de los Montes,,0,,"364,96"
2020/04/08,28113,Pinto,66,"124,17",153,"287,85"
2020/04/08,28003,Alameda del Valle,,0,,0
2020/04/08,28020,Berzosa del Lozoya,,"657,89",,"657,89"
2020/04/08,28137,Los Santos de la Humosa,,"238,24",17,"1012,51"
2020/04/08,28004,El Álamo,13,"131,67",26,"263,34"
2020/04/08,28109,Pelayos de la Presa,,"187,62",15,"562,85"
2020/04/08,28061,Galapagar,57,"171,84",115,"346,7"
2020/04/08,28066,Griñón,33,"285,81",53,"459,03"
2020/04/08,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"1027,4"
2020/04/08,28008,Aldea del Fresno,14,"464,19",27,"895,23"
2020/04/08,28035,Carabaña,,"286,04",10,"572,08"
2020/04/08,28145,Talamanca de Jarama,12,"383,14",17,"542,78"
2020/04/08,28051,Chapinería,,"131,12",6,"262,24"
2020/04/08,28040,Ciempozuelos,53,"206,5",138,"537,68"
2020/04/08,28002,Ajalvir,,"84,28",7,"147,49"
2020/04/08,28131,San Lorenzo de El Escorial,25,"141,12",53,"299,18"
2020/04/08,28064,Gascones,,0,,0
2020/04/08,28132,San Martín de la Vega,29,"142,4",56,"274,98"
2020/04/08,28092,Móstoles,806,"368,8",1262,"577,45"
2020/04/08,28074,Leganés,1289,"654,62",2160,"1096,96"
2020/04/08,28024,Braojos,,"621,12",,"1242,24"
2020/04/08,28050,Cubas de la Sagra,6,"108,21",13,"234,45"
2020/04/08,28009,Algete,55,"247,69",71,"319,75"
2020/04/08,28084,Mejorada del Campo,73,"297,89",137,"559,05"
2020/04/08,28075,Loeches,30,"432,84",44,"634,83"
2020/04/08,28106,Parla,289,"211,4",547,"400,13"
2020/04/08,28060,Fuentidueña de Tajo,,"252,14",15,"756,43"
2020/04/08,28011,Ambite,,"601,2",,1002
2020/04/08,28153,Torremocha de Jarama,,"498,13",8,"996,26"
2020/04/08,28012,Anchuelo,,"130,89",6,"785,34"
2020/04/08,28087,Los Molinos,15,"374,34",32,"798,6"
2020/04/08,28144,Soto del Real,33,"336,87",48,490
2020/04/08,28166,Valverde de Alcalá,,"1127,82",6,"2255,64"
2020/04/08,28059,Fuente el Saz de Jarama,11,"128,81",16,"187,35"
2020/04/08,28070,Horcajo de la Sierra-Aoslos,,0,,"2941,18"
2020/04/08,28162,Valdeolmos-Alalpardo,6,"221,4",8,"295,2"
2020/04/08,28033,Campo Real,14,"232,4",18,"298,8"
2020/04/08,28156,Valdeavero,,"189,93",7,"664,77"
2020/04/08,28173,Villamanrique de Tajo,,"146,84",,"293,69"
2020/04/08,28041,Cobeña,15,"201,15",27,"362,08"
2020/04/08,28056,Fresnedillas de la Oliva,,"73,53",,"220,59"
2020/04/08,28165,Valdilecha,8,"313,6",10,392
2020/04/08,28021,El Berrueco,6,"934,58",6,"934,58"
2020/04/08,28111,Pezuela de las Torres,,"192,31",,"384,62"
2020/04/08,28179,Villar del Olmo,,"298,51",,"298,51"
2020/04/08,28068,Guadarrama,44,"278,52",70,"443,09"
2020/04/08,28133,San Martín de Valdeiglesias,20,"234,49",46,"539,34"
2020/04/08,28152,Torrelodones,61,"235,21",97,"374,03"
2020/04/08,28022,Boadilla del Monte,62,"117,34",168,"317,96"
2020/04/08,28150,Torrejón de Velasco,8,"202,48",15,"379,65"
2020/04/08,28178,Villanueva de Perales,,"414,94",,"414,94"
2020/04/08,28146,Tielmes,26,"1154,02",28,"1242,79"
2020/04/08,28134,San Sebastián de los Reyes,207,"225,64",288,"313,93"
2020/04/08,28067,Guadalix de la Sierra,16,"268,23",23,"385,58"
2020/04/08,28073,Humanes de Madrid,38,"184,39",73,"354,23"
2020/04/08,28052,Chinchón,10,"193,76",16,"310,02"
2020/04/08,28031,Cadalso de los Vidrios,,"164,31",,"164,31"
2020/04/08,28072,Hoyo de Manzanares,11,"143,58",19,"248,01"
2020/04/08,28149,Torrejón de la Calzada,7,"81,2",18,"208,79"
2020/04/08,28055,Estremera,,"247,12",,"329,49"
2020/04/08,28048,Corpa,,"479,62",6,"1438,85"
2020/04/08,28083,Meco,37,"264,63",110,"786,73"
2020/04/08,28078,Madarcos,,0,,0
2020/04/08,28183,Zarzalejo,,"124,46",,"186,68"
2020/04/08,28014,Arganda del Rey,167,"288,21",254,"438,35"
2020/04/08,28046,Collado Mediano,8,"121,71",11,"167,35"
2020/04/08,28053,Daganzo de Arriba,16,"147,68",34,"313,83"
